CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-2-14,-2,-8,-13,-10,-13,-16,79,63,40,1027,1027,1026,9,8,7,13,5,,0.00,,,344<br />
2003-2-15,-3,-7,-10,-4,-7,-14,100,88,63,1030,1028,1026,10,8,4,23,13,,0.00,8,Snow,337<br />
2003-2-16,-3,-7,-9,-5,-7,-10,93,88,74,1036,1033,1031,10,9,5,19,13,,0.00,5,Fog-Snow,38<br />
2003-2-17,-4,-8,-12,-6,-9,-13,100,86,74,1037,1035,1033,10,7,0,14,6,,0.00,2,Fog,16<br />
2003-2-18,-3,-8,-12,-8,-9,-13,93,85,69,1032,1029,1026,10,7,3,16,6,,0.00,3,,343<br />
2003-2-19,-4,-7,-8,-5,-7,-9,100,93,86,1026,1023,1018,8,5,1,11,5,,0.00,7,Snow,356<br />
2003-2-20,-4,-4,-5,-4,-5,-6,100,96,93,1021,1019,1018,4,2,0,10,5,,0.00,8,Fog-Snow,60<br />
2003-2-21,-2,-4,-7,-3,-5,-8,100,94,86,1029,1025,1021,5,3,0,11,6,,0.00,6,Fog-Snow,61<br />
2003-2-22,4,-3,-9,-2,-5,-9,100,83,56,1031,1030,1029,8,1,0,24,6,,0.00,3,Fog,97<br />
2003-2-23,4,-2,-7,-3,-6,-8,93,76,52,1033,1033,1032,8,8,8,14,11,,0.00,0,,98<br />
2003-2-24,5,-1,-7,-4,-6,-9,93,71,42,1033,1031,1029,9,7,3,11,6,,0.00,0,,91<br />
2003-2-25,6,0,-6,-3,-5,-7,93,73,46,1029,1026,1023,9,5,2,16,5,,0.00,0,,59<br />
2003-2-26,5,0,-5,-5,-6,-8,86,67,45,1022,1020,1018,9,7,6,14,10,,0.00,0,,130<br />
2003-2-27,5,0,-5,-2,-4,-7,93,74,53,1020,1018,1016,9,7,4,11,8,,0.00,0,,148<br />
2003-2-28,12,4,-2,1,-1,-3,93,75,44,1024,1023,1020,6,4,2,13,5,,0.00,,,211<br />
2003-3-1,11,6,2,3,1,-2,81,73,54,1022,1021,1018,10,7,5,26,8,,0.00,7,Rain,231<br />
2003-3-2,6,3,0,4,2,-1,100,89,76,1018,1014,1011,8,4,1,11,6,,0.00,6,Rain,186<br />
2003-3-3,7,4,3,4,3,2,100,92,81,1019,1015,1012,10,4,1,10,5,,0.00,8,Fog-Rain,283<br />
2003-3-4,4,1,-1,2,0,-2,100,92,81,1025,1023,1019,7,4,0,13,8,,0.00,8,Fog-Rain-Snow,64<br />
2003-3-5,5,2,0,1,0,-1,93,86,76,1024,1022,1020,9,6,2,13,8,,0.00,7,,147<br />
2003-3-6,4,0,-4,-1,-4,-7,93,72,45,1020,1019,1016,10,5,2,24,16,,0.00,4,,117<br />
2003-3-7,3,1,-1,2,-1,-3,100,92,80,1023,1021,1018,8,3,1,10,6,,0.00,7,Fog-Rain-Snow,214<br />
2003-3-8,8,3,-1,3,1,-2,100,87,66,1022,1021,1020,10,5,0,27,11,,0.00,5,Fog,224<br />
2003-3-9,9,6,2,4,2,-1,87,80,71,1021,1020,1019,10,10,10,35,21,,0.00,7,Rain,249<br />
2003-3-10,15,9,3,4,2,1,87,67,44,1024,1023,1021,,,,23,16,,0.00,,,245<br />
2003-3-11,16,11,6,5,3,1,76,59,42,1023,1019,1013,10,10,10,32,18,,0.00,,Rain,231<br />
2003-3-12,12,8,4,5,4,2,93,78,54,1024,1016,1011,10,10,10,34,23,52,0.00,6,Rain,289<br />
2003-3-13,4,1,-1,2,-3,-7,93,70,48,1030,1028,1024,10,10,10,34,21,,0.00,5,Rain,342<br />
2003-3-14,2,0,-2,-1,-3,-6,93,83,69,1034,1031,1028,10,10,10,26,19,,0.00,7,Snow,358<br />
2003-3-15,5,2,-1,-1,-3,-4,93,74,53,1041,1038,1034,10,10,10,23,10,,0.00,6,Snow,29<br />
2003-3-16,10,4,-2,0,-2,-3,93,74,40,1040,1039,1037,10,10,10,19,11,,0.00,1,,345<br />
2003-3-17,9,3,-2,1,-2,-4,93,76,40,1036,1030,1027,10,9,6,24,14,,0.00,5,,288<br />
2003-3-18,9,4,0,1,-1,-2,87,72,50,1031,1030,1028,10,10,7,16,11,,0.00,6,,332<br />
2003-3-19,13,7,1,2,0,-4,93,66,35,1028,1024,1021,10,10,8,27,16,,0.00,5,,304<br />
2003-3-20,3,2,1,0,-2,-3,87,77,70,1026,1023,1022,10,9,6,24,14,,0.00,8,,335<br />
2003-3-21,3,0,-3,-2,-7,-18,93,62,20,1029,1028,1025,10,9,4,21,11,,0.00,4,,65<br />
2003-3-22,5,-1,-7,-9,-13,-17,80,45,19,1031,1029,1029,,,,16,11,,0.00,,,100<br />
2003-3-23,12,3,-5,-7,-10,-12,69,40,18,1031,1029,1028,,,,13,6,,0.00,,,152<br />
2003-3-24,17,8,-1,-4,-7,-12,75,40,14,1028,1026,1023,,,,23,11,,0.00,,,251<br />
2003-3-25,17,10,4,5,1,-6,75,50,36,1024,1021,1019,,,,23,14,,0.00,,,269<br />
2003-3-26,14,7,1,4,2,-1,87,65,44,1022,1020,1020,10,6,5,11,8,,0.00,5,,49<br />
2003-3-27,17,9,1,3,2,-1,93,63,34,1020,1018,1015,9,6,3,14,5,,0.00,0,,352<br />
2003-3-28,17,10,3,5,3,0,93,67,32,1016,1015,1014,10,7,3,19,10,,0.00,0,,315<br />
2003-3-29,16,7,-1,7,3,-1,100,71,42,1015,1014,1013,8,4,0,10,5,,0.00,1,Fog,102<br />
2003-3-30,17,12,7,8,6,2,87,67,52,1014,1013,1011,10,8,4,16,10,,0.00,6,Rain,286<br />
2003-3-31,11,6,2,3,-2,-5,81,58,35,1025,1019,1013,10,10,10,40,16,,0.00,2,,316<br />
2003-4-1,14,6,-2,-1,-4,-9,86,50,20,1025,1018,1006,,,,23,14,,0.00,,,194<br />
2003-4-2,9,6,2,5,1,-6,93,70,34,1005,1001,998,10,10,10,24,16,,0.00,7,Rain,240<br />
2003-4-3,8,4,1,1,-1,-6,93,71,37,1019,1011,1005,10,10,10,29,16,,0.00,6,Rain,290<br />
2003-4-4,8,4,1,0,-3,-9,93,62,29,1025,1022,1019,10,10,10,26,16,,0.00,5,,305<br />
2003-4-5,9,4,-1,1,-1,-5,87,65,46,1018,1014,1010,10,10,8,58,31,82,0.00,6,Rain-Snow,303<br />
2003-4-6,1,-2,-6,-3,-6,-8,93,77,56,1018,1016,1015,10,9,1,39,23,64,0.00,3,Snow,328<br />
2003-4-7,0,-3,-6,-3,-6,-8,93,82,75,1021,1018,1016,10,9,3,34,23,52,0.00,5,Snow,339<br />
2003-4-8,1,-2,-5,-4,-7,-9,93,73,51,1021,1020,1018,10,10,3,26,19,,0.00,6,Snow,322<br />
2003-4-9,3,-2,-7,-6,-9,-11,86,61,36,1017,1012,1008,10,10,10,24,13,,0.00,5,,282<br />
2003-4-10,8,1,-6,0,-6,-10,80,57,34,1007,1004,1001,10,10,10,16,8,,0.00,8,,121<br />
2003-4-11,6,3,0,1,-1,-3,100,83,53,1015,1009,1003,10,6,1,19,11,,0.00,6,Rain-Snow,287<br />
2003-4-12,10,3,-3,2,-1,-4,100,81,50,1020,1017,1015,8,3,0,13,8,,0.00,3,Fog,44<br />
2003-4-13,13,7,0,2,-1,-2,87,60,38,1025,1023,1020,10,6,5,16,8,,0.00,0,,44<br />
2003-4-14,17,9,1,3,1,-2,87,58,34,1025,1024,1023,8,7,6,21,11,,0.00,0,,82<br />
2003-4-15,19,11,3,5,2,-1,87,55,30,1027,1026,1025,9,8,7,21,11,,0.00,0,,82<br />
2003-4-16,17,10,3,2,-1,-3,81,47,27,1028,1027,1027,,,,26,13,42,0.00,,,79<br />
2003-4-17,16,9,3,0,-2,-4,70,45,25,1030,1029,1027,,,,27,13,,0.00,,,59<br />
2003-4-18,10,7,3,3,1,-2,93,67,53,1028,1023,1020,10,10,10,37,18,35,0.00,5,Rain,347<br />
2003-4-19,11,6,1,6,3,1,100,86,66,1019,1016,1014,10,8,4,27,14,,0.00,7,Rain-Snow,101<br />
2003-4-20,18,10,3,6,4,2,93,62,39,1015,1014,1013,,,,29,19,,0.00,,,113<br />
2003-4-21,18,12,7,4,2,0,76,52,32,1015,1014,1014,,,,27,18,,0.00,,,114<br />
2003-4-22,19,12,5,4,-1,-4,76,44,21,1015,1014,1011,,,,11,5,,0.00,,,358<br />
2003-4-23,16,11,6,5,2,-1,70,50,36,1014,1012,1011,10,10,10,29,14,,0.00,2,,343<br />
2003-4-24,17,10,4,5,3,0,87,58,32,1020,1017,1014,10,10,10,16,8,,0.00,2,,2<br />
2003-4-25,19,12,5,5,2,0,81,51,28,1020,1019,1017,8,8,8,13,6,,0.00,,,177<br />
2003-4-26,23,16,8,11,4,1,82,49,27,1017,1012,1006,10,10,10,29,11,,0.00,8,Rain,162<br />
2003-4-27,16,12,9,11,7,5,88,72,52,1013,1011,1009,10,10,10,37,24,,0.00,6,Rain,253<br />
2003-4-28,19,14,9,7,6,4,82,59,40,1013,1011,1009,10,10,10,26,19,,0.00,6,Rain,224<br />
2003-4-29,20,14,9,11,8,4,72,59,37,1017,1012,1008,10,10,10,32,14,,0.00,4,,239<br />
2003-4-30,25,18,11,14,11,8,88,67,41,1017,1012,1007,10,10,10,35,13,,0.00,6,Rain,184<br />
2003-5-1,19,14,11,11,5,1,77,54,32,1021,1019,1012,10,10,10,34,26,,0.00,6,,247<br />
2003-5-2,23,14,7,10,5,3,81,54,27,1020,1017,1013,10,10,10,14,10,,0.00,6,Rain,230<br />
2003-5-3,16,12,7,10,5,-1,88,61,34,1024,1018,1013,10,10,10,39,19,50,0.00,6,Rain,247<br />
2003-5-4,22,13,6,5,2,0,70,43,25,1025,1023,1020,,,,16,13,34,0.00,,,154<br />
2003-5-5,27,17,7,9,6,3,76,50,26,1020,1018,1015,,,,19,10,,0.00,,,132<br />
2003-5-6,29,19,10,14,9,6,82,54,30,1020,1016,1015,,,,26,11,,0.00,,,83<br />
2003-5-7,21,16,12,11,9,8,82,65,46,1023,1022,1020,,,,24,18,,0.00,,,4<br />
2003-5-8,27,18,10,17,12,7,87,65,47,1021,1018,1014,,,,19,6,,0.00,,,47<br />
2003-5-9,22,18,14,15,14,12,94,79,60,1017,1016,1014,10,9,4,26,13,,0.00,5,Rain-Thunderstorm,345<br />
2003-5-10,19,16,13,14,12,11,100,85,68,1020,1019,1017,10,9,6,27,11,,0.00,5,Rain,354<br />
2003-5-11,21,16,12,13,12,10,100,84,56,1021,1020,1019,10,7,1,14,8,,0.00,7,Rain,7<br />
2003-5-12,20,16,11,14,12,10,100,82,60,1019,1017,1016,10,7,0,14,8,,0.00,4,Fog-Rain,184<br />
2003-5-13,18,14,10,13,10,6,94,81,68,1016,1013,1011,10,10,10,34,13,,0.00,6,Rain,247<br />
2003-5-14,14,10,6,6,4,0,87,69,38,1020,1018,1016,10,10,10,24,14,,0.00,5,Rain,257<br />
2003-5-15,12,8,4,6,4,2,93,79,62,1022,1021,1020,10,10,10,23,13,45,0.00,4,Rain-Thunderstorm,269<br />
2003-5-16,16,9,2,5,2,-1,100,64,34,1021,1019,1017,10,10,10,13,8,,0.00,2,,213<br />
2003-5-17,21,13,5,11,6,2,88,66,35,1017,1015,1013,10,10,10,21,10,,0.00,6,Rain,176<br />
2003-5-18,19,14,11,13,11,10,94,78,56,1016,1016,1015,10,10,10,34,16,,0.00,5,Rain,237<br />
2003-5-19,21,16,12,14,13,10,94,80,60,1016,1013,1009,10,10,6,35,18,55,0.00,6,Rain-Thunderstorm,236<br />
2003-5-20,16,12,9,13,9,7,94,78,63,1018,1015,1011,10,10,10,29,21,,0.00,6,Rain,257<br />
2003-5-21,16,12,8,8,7,5,93,72,48,1023,1020,1018,10,10,10,21,14,,0.00,4,,286<br />
2003-5-22,17,12,7,9,7,6,93,74,48,1025,1024,1022,10,10,10,19,13,,0.00,4,,268<br />
2003-5-23,20,14,8,13,11,7,93,78,64,1022,1019,1015,10,10,10,24,16,,0.00,6,,222<br />
2003-5-24,24,18,12,14,12,10,88,65,44,1015,1012,1009,,,,23,14,,0.00,,,152<br />
2003-5-25,26,19,12,16,13,10,88,71,44,1014,1011,1009,10,10,10,19,8,,0.00,2,,47<br />
2003-5-26,19,17,14,14,13,12,94,81,73,1022,1018,1014,10,10,10,26,16,,0.00,5,,351<br />
2003-5-27,19,16,12,15,12,11,94,83,73,1023,1022,1021,10,10,10,19,13,,0.00,6,Rain,351<br />
2003-5-28,20,17,13,14,11,6,94,74,52,1023,1022,1020,10,10,10,14,8,,0.00,6,,360<br />
2003-5-29,23,17,12,12,9,5,72,56,38,1021,1019,1017,,,,16,8,,0.00,,,80<br />
2003-5-30,24,17,9,13,9,6,93,59,36,1018,1017,1015,10,10,10,14,6,,0.00,1,,73<br />
2003-5-31,26,18,10,16,12,7,100,71,44,1015,1014,1012,10,10,10,26,5,45,0.00,6,Rain-Thunderstorm,345<br />
2003-6-1,25,18,12,15,13,11,100,73,44,1015,1014,1013,10,9,3,10,5,,0.00,3,Fog,277<br />
2003-6-2,26,18,11,16,13,10,94,64,41,1015,1014,1013,10,9,8,14,8,,0.00,0,,100<br />
2003-6-3,28,20,13,16,13,11,94,65,37,1017,1016,1015,10,10,10,13,8,,0.00,1,,128<br />
2003-6-4,30,22,15,18,15,13,88,62,37,1018,1017,1016,10,10,10,14,8,,0.00,1,,134<br />
2003-6-5,31,23,16,19,17,15,94,72,40,1020,1018,1017,10,10,10,32,10,,0.00,4,Rain-Thunderstorm,167<br />
2003-6-6,25,20,16,18,16,14,94,79,61,1021,1020,1019,10,10,10,21,8,,0.00,4,,344<br />
2003-6-7,28,20,13,15,12,8,100,62,30,1022,1020,1019,9,7,5,10,5,,0.00,0,,19<br />
2003-6-8,29,22,16,19,15,11,94,62,45,1019,1016,1012,10,10,10,27,8,,0.00,4,Rain-Thunderstorm,154<br />
2003-6-9,26,21,16,18,14,9,100,68,36,1021,1019,1014,10,10,10,26,11,,0.00,6,,287<br />
2003-6-10,28,19,11,14,10,7,82,54,32,1021,1020,1017,,,,16,5,,0.00,,,103<br />
2003-6-11,26,21,17,18,16,14,83,69,54,1022,1019,1017,10,10,10,19,10,,0.00,4,,329<br />
2003-6-12,32,23,15,19,15,12,88,60,33,1022,1020,1016,10,10,10,16,6,,0.00,6,Rain-Thunderstorm,123<br />
2003-6-13,24,20,17,18,17,14,94,80,61,1023,1021,1018,10,10,6,60,16,82,0.00,5,Rain-Thunderstorm,344<br />
2003-6-14,25,19,14,14,11,7,88,58,38,1023,1021,1017,10,10,10,14,6,,0.00,6,Rain,35<br />
2003-6-15,23,19,15,15,10,7,83,59,36,1020,1018,1017,,,,14,8,,0.00,,,359<br />
2003-6-16,23,18,14,11,9,6,77,55,33,1017,1015,1014,10,10,10,16,8,,0.00,2,,346<br />
2003-6-17,24,17,11,10,8,7,77,54,34,1016,1015,1014,,,,16,6,,0.00,,,58<br />
2003-6-18,20,16,12,17,13,8,94,83,55,1018,1015,1013,10,10,5,21,8,,0.00,5,Rain-Thunderstorm,241<br />
2003-6-19,21,17,13,16,14,12,94,81,64,1021,1020,1018,10,9,6,27,14,45,0.00,5,Rain,274<br />
2003-6-20,22,18,14,14,11,5,88,66,38,1018,1015,1013,10,10,7,34,24,50,0.00,4,Rain,295<br />
2003-6-21,20,14,8,8,6,4,87,58,35,1018,1017,1016,10,10,10,24,14,39,0.00,3,,302<br />
2003-6-22,24,16,7,11,8,5,87,58,38,1017,1016,1013,10,10,10,16,10,,0.00,3,,261<br />
2003-6-23,32,23,14,17,12,10,88,57,26,1014,1012,1009,10,10,10,34,8,55,0.00,5,Rain-Thunderstorm,176<br />
2003-6-24,27,21,16,16,13,8,94,62,30,1017,1015,1012,10,10,10,24,14,37,0.00,2,,317<br />
2003-6-25,22,17,12,11,9,7,88,60,38,1019,1018,1018,10,10,10,24,13,37,0.00,3,,331<br />
2003-6-26,21,14,9,10,8,7,93,64,40,1019,1018,1016,10,10,10,16,8,,0.00,3,,5<br />
2003-6-27,24,16,8,12,8,5,94,59,29,1017,1016,1015,10,10,10,13,5,32,0.00,3,,50<br />
2003-6-28,26,18,10,13,9,6,87,54,28,1017,1015,1013,,,,11,3,34,0.00,,,350<br />
2003-6-29,30,21,12,14,11,8,94,58,25,1014,1011,1008,,,,16,6,32,0.00,,,215<br />
2003-6-30,31,23,15,15,13,11,82,58,31,1008,1006,1004,10,10,10,13,6,,0.00,4,,354<br />
2003-7-1,21,17,13,17,15,12,100,90,64,1006,1005,1003,10,9,5,45,16,66,0.00,7,Rain,266<br />
2003-7-2,22,17,13,13,12,10,94,72,46,1008,1006,1004,10,10,10,35,24,55,0.00,3,Rain,244<br />
2003-7-3,20,16,12,14,12,10,94,76,56,1011,1009,1008,10,10,10,34,18,,0.00,6,Rain,242<br />
2003-7-4,21,16,12,13,11,11,94,75,53,1013,1012,1011,10,10,10,26,19,,0.00,4,,257<br />
2003-7-5,18,16,13,13,12,11,94,82,68,1014,1013,1012,10,10,7,26,21,,0.00,6,Rain,271<br />
2003-7-6,18,16,14,12,11,10,88,76,64,1021,1017,1015,10,10,10,21,14,,0.00,6,,304<br />
2003-7-7,20,16,12,11,11,9,94,70,49,1023,1022,1021,10,10,10,21,11,,0.00,5,,324<br />
2003-7-8,23,17,11,12,10,8,94,68,38,1022,1021,1018,10,10,10,21,8,,0.00,5,,301<br />
2003-7-9,20,16,12,15,12,9,94,74,52,1019,1018,1017,10,10,10,21,8,,0.00,6,Rain,286<br />
2003-7-10,21,16,12,14,11,8,94,70,43,1019,1018,1017,10,10,10,24,11,,0.00,4,,315<br />
2003-7-11,26,17,9,10,8,4,88,59,24,1020,1019,1017,10,10,10,11,6,,0.00,3,,265<br />
2003-7-12,21,18,13,15,10,7,88,63,40,1020,1018,1016,10,10,10,24,13,,0.00,7,Rain,308<br />
2003-7-13,21,16,10,10,8,6,87,61,38,1021,1020,1019,10,10,10,27,13,,0.00,3,,328<br />
2003-7-14,24,17,9,10,8,6,87,58,31,1021,1019,1017,10,10,10,16,5,,0.00,2,,66<br />
2003-7-15,27,19,11,12,10,8,88,53,30,1017,1015,1014,10,10,10,16,5,,0.00,1,,72<br />
2003-7-16,30,21,13,13,11,10,88,50,29,1015,1013,1011,,,,19,10,,0.00,,,102<br />
2003-7-17,29,22,16,17,14,12,94,69,37,1020,1016,1013,10,10,8,45,10,63,0.00,6,Rain-Thunderstorm,324<br />
2003-7-18,24,19,15,16,14,12,94,75,47,1024,1022,1020,10,10,8,21,11,,0.00,5,,298<br />
2003-7-19,27,20,13,14,12,10,94,61,36,1024,1023,1022,10,10,10,13,8,,0.00,1,,27<br />
2003-7-20,29,22,15,14,12,11,82,52,33,1022,1020,1017,10,10,10,19,8,,0.00,1,,118<br />
2003-7-21,32,23,15,16,13,10,82,50,26,1018,1017,1015,,,,16,10,,0.00,,,129<br />
2003-7-22,30,23,17,18,16,15,94,72,40,1019,1018,1016,10,9,7,32,11,,0.00,5,Rain-Thunderstorm,274<br />
2003-7-23,25,20,16,17,16,13,94,77,47,1020,1019,1018,10,10,10,14,8,,0.00,5,,228<br />
2003-7-24,29,21,14,16,14,9,100,66,30,1018,1015,1012,10,10,10,26,8,,0.00,4,Rain-Thunderstorm,143<br />
2003-7-25,24,19,15,16,15,14,100,79,53,1016,1015,1014,10,10,6,24,13,42,0.00,5,Rain,286<br />
2003-7-26,27,21,15,16,14,12,94,67,39,1015,1014,1014,10,10,10,19,10,,0.00,6,,225<br />
2003-7-27,33,24,17,19,16,12,94,61,29,1015,1013,1011,10,10,10,27,11,,0.00,6,Rain-Thunderstorm,170<br />
2003-7-28,21,19,16,18,16,13,94,82,64,1022,1020,1015,10,10,10,23,14,,0.00,6,Rain-Thunderstorm,328<br />
2003-7-29,22,18,14,15,14,12,94,84,56,1024,1023,1022,10,9,6,26,6,,0.00,4,Rain,304<br />
2003-7-30,25,18,12,14,11,8,94,65,36,1023,1020,1018,10,10,10,14,8,,0.00,1,,346<br />
2003-7-31,23,19,16,17,14,12,94,73,53,1018,1016,1016,10,10,10,16,6,,0.00,6,Rain,15<br />
2003-8-1,28,22,16,18,17,15,94,73,45,1020,1019,1017,10,10,8,16,6,,0.00,5,Rain,358<br />
2003-8-2,30,23,16,18,16,13,94,64,37,1021,1020,1020,10,10,10,10,5,,0.00,3,,274<br />
2003-8-3,32,24,17,19,16,13,94,60,33,1023,1022,1021,10,10,10,11,3,,0.00,1,,48<br />
2003-8-4,32,26,19,18,16,12,88,57,31,1024,1023,1022,,,,16,6,,0.00,,,359<br />
2003-8-5,30,24,18,17,14,9,83,56,37,1025,1025,1023,,,,19,5,,0.00,,,50<br />
2003-8-6,28,21,15,14,11,7,72,48,26,1025,1024,1022,,,,16,5,,0.00,,,19<br />
2003-8-7,29,21,14,13,11,7,77,50,25,1024,1023,1020,,,,11,3,,0.00,,,38<br />
2003-8-8,31,23,15,12,9,8,72,43,25,1021,1020,1019,,,,21,5,,0.00,,,5<br />
2003-8-9,31,23,15,12,9,6,68,42,23,1022,1020,1018,,,,19,5,,0.00,,,341<br />
2003-8-10,32,23,16,13,10,5,68,43,22,1019,1018,1016,,,,24,8,,0.00,,,5<br />
2003-8-11,28,20,13,11,6,0,67,39,17,1023,1021,1019,,,,19,8,,0.00,,,17<br />
