CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-2-9,11,8,5,7,6,4,93,84,71,1018,1011,1004,10,10,10,45,29,58,0.00,7,Rain,234<br />
2002-2-10,8,6,4,7,3,2,93,84,76,1012,1007,1001,10,10,10,40,29,60,0.00,6,Rain,254<br />
2002-2-11,10,7,4,6,4,2,87,80,76,1012,1009,1007,10,10,10,48,32,66,0.00,7,Rain,244<br />
2002-2-12,12,10,9,8,7,6,93,82,72,1011,1008,1005,10,10,10,55,42,76,0.00,6,Rain,253<br />
2002-2-13,8,7,4,7,4,2,93,90,87,1018,1014,1011,10,10,10,27,18,,0.00,7,Rain,283<br />
2002-2-14,4,0,-4,2,-2,-5,100,85,65,1029,1024,1018,10,10,10,24,13,,0.00,5,,43<br />
2002-2-15,3,-1,-5,-3,-4,-7,93,80,60,1031,1030,1029,,,,23,13,,0.00,,,89<br />
2002-2-16,6,0,-5,-3,-4,-7,93,72,45,1031,1029,1026,9,8,8,26,16,,0.00,,,88<br />
2002-2-17,7,2,-2,1,-2,-4,93,80,61,1026,1022,1018,9,8,8,13,6,,0.00,,,135<br />
2002-2-18,7,3,-1,2,0,-2,100,82,66,1018,1016,1014,10,8,5,32,14,,0.00,6,,249<br />
2002-2-19,5,2,0,1,-1,-3,100,79,57,1017,1014,1009,10,10,5,53,27,74,0.00,5,Rain-Snow,246<br />
2002-2-20,6,3,1,3,2,-1,100,85,76,1011,998,990,10,10,7,53,34,82,0.00,7,Rain,236<br />
2002-2-21,5,0,-4,2,-2,-6,93,83,70,1019,1003,990,10,10,3,45,26,64,0.00,4,Rain-Snow,294<br />
2002-2-22,3,-2,-6,1,-4,-8,100,82,52,1019,1008,999,10,9,1,47,21,63,0.00,7,Snow,218<br />
2002-2-23,5,2,0,3,1,-1,100,89,70,999,997,993,10,9,2,40,31,60,0.00,6,Rain-Snow,244<br />
2002-2-24,2,0,-1,0,-2,-3,100,85,70,1010,1003,995,10,9,1,39,29,60,0.00,6,Rain-Snow,263<br />
2002-2-25,2,0,-1,2,0,-3,100,95,86,1009,1005,1003,10,8,3,26,18,,0.00,8,Rain-Snow,217<br />
2002-2-26,11,7,3,6,5,3,100,80,67,1004,1000,997,10,10,10,48,31,72,0.00,7,Rain,238<br />
2002-2-27,10,7,3,6,3,0,82,75,66,1004,1000,997,10,10,8,55,32,77,0.00,5,Rain,239<br />
2002-2-28,8,4,2,1,0,-1,93,77,53,1007,1004,1000,10,10,6,47,24,66,0.00,3,Rain-Snow,238<br />
2002-3-1,9,4,0,2,-1,-1,93,74,53,1011,1009,1007,10,10,10,37,18,,0.00,2,,234<br />
2002-3-2,2,0,-1,0,-2,-3,93,80,70,1013,1011,1010,10,10,10,23,11,,0.00,7,,335<br />
2002-3-3,3,0,-2,-1,-3,-4,93,75,60,1019,1015,1010,10,10,8,24,18,,0.00,5,Snow,268<br />
2002-3-4,9,4,0,2,-1,-4,93,75,57,1020,1019,1017,10,10,10,23,14,,0.00,5,,242<br />
2002-3-5,8,2,-3,2,0,-3,100,85,57,1017,1012,1010,9,3,0,11,6,,0.00,3,Fog,348<br />
2002-3-6,14,6,-2,4,1,-2,100,74,38,1011,1007,1003,10,7,2,34,11,,0.00,0,Rain,230<br />
2002-3-7,11,8,5,6,3,-1,93,76,61,1016,1007,1004,10,10,4,53,37,80,0.00,6,Rain,266<br />
2002-3-8,10,6,2,0,-2,-4,81,63,37,1026,1023,1017,10,10,10,37,26,58,0.00,5,,266<br />
2002-3-9,12,6,-1,4,-1,-3,87,67,41,1021,1014,1009,10,10,10,24,11,,0.00,7,Rain,213<br />
2002-3-10,9,6,2,4,-3,-6,81,55,34,1020,1016,1009,10,10,10,42,26,60,0.00,4,,255<br />
2002-3-11,17,8,0,-1,-3,-5,75,50,24,1022,1020,1018,,,,21,14,,0.00,,,182<br />
2002-3-12,13,6,-1,2,-1,-3,87,60,38,1019,1017,1015,,,,19,8,,0.00,,,109<br />
2002-3-13,18,9,1,5,2,-2,87,61,34,1015,1014,1012,8,7,7,19,8,,0.00,,,222<br />
2002-3-14,8,4,1,4,1,-1,100,83,70,1013,1012,1010,10,9,2,27,16,,0.00,7,,357<br />
2002-3-15,5,3,1,3,1,0,100,91,87,1018,1015,1013,10,9,7,13,10,,0.00,8,Rain,33<br />
2002-3-16,6,3,2,3,3,1,100,90,81,1019,1018,1018,10,7,5,11,6,,0.00,8,,64<br />
2002-3-17,8,6,4,6,4,3,100,90,81,1018,1016,1014,5,4,0,13,6,,0.00,8,Fog,105<br />
2002-3-18,14,7,0,8,4,0,100,88,59,1014,1011,1006,8,3,0,19,5,,0.00,6,Fog,160<br />
2002-3-19,11,7,4,8,5,3,93,84,71,1008,1002,999,10,10,10,40,24,,0.00,6,Rain,231<br />
2002-3-20,10,7,4,8,5,2,100,88,76,1014,1009,1007,10,10,5,27,21,,0.00,7,Rain,256<br />
2002-3-21,11,8,5,7,6,4,100,85,71,1014,1013,1012,10,10,8,26,14,,0.00,7,Rain,258<br />
2002-3-22,9,6,2,5,2,-1,93,81,70,1016,1014,1012,10,9,2,29,23,48,0.00,6,Rain-Snow,315<br />
2002-3-23,4,2,0,1,-1,-2,100,90,70,1024,1020,1017,10,9,1,39,26,47,0.00,6,Snow,335<br />
2002-3-24,3,1,-1,0,-1,-3,100,89,70,1029,1027,1024,10,10,2,35,24,,0.00,6,Snow,357<br />
2002-3-25,1,0,-1,-1,-3,-5,100,85,69,1029,1029,1028,10,9,4,23,16,,0.00,7,Snow,359<br />
2002-3-26,1,-1,-2,-2,-3,-4,100,81,70,1029,1028,1027,10,9,2,16,10,,0.00,8,Snow,346<br />
2002-3-27,4,1,-2,-2,-3,-5,87,76,56,1031,1030,1029,10,10,10,19,10,,0.00,6,,360<br />
2002-3-28,8,2,-4,-2,-3,-5,93,71,43,1032,1031,1029,10,9,6,11,5,,0.00,2,,274<br />
2002-3-29,13,6,-2,0,-2,-4,86,58,36,1029,1027,1024,8,6,5,13,5,,0.00,,,110<br />
2002-3-30,17,8,0,1,-2,-7,80,48,19,1024,1022,1020,8,7,6,11,5,,0.00,0,,95<br />
2002-3-31,15,8,1,3,1,-2,87,59,42,1019,1018,1017,9,9,8,11,5,,0.00,,,306<br />
2002-4-1,16,10,4,4,2,-2,87,62,31,1019,1018,1017,10,8,8,14,6,,0.00,1,,320<br />
2002-4-2,15,9,3,5,3,0,93,66,36,1021,1020,1019,8,6,5,24,6,,0.00,0,,78<br />
2002-4-3,15,9,3,2,-1,-5,81,56,31,1020,1017,1014,8,8,8,39,21,,0.00,0,,89<br />
2002-4-4,12,6,-1,-3,-6,-11,75,47,19,1015,1012,1009,,,,26,18,,0.00,,,83<br />
2002-4-5,7,3,-1,-4,-6,-8,75,51,42,1012,1010,1008,10,10,10,34,18,,0.00,6,,53<br />
2002-4-6,3,0,-3,-3,-6,-8,80,67,52,1018,1015,1012,10,10,10,26,13,,0.00,5,Snow,346<br />
2002-4-7,6,2,-1,-2,-6,-10,93,61,31,1023,1021,1018,10,10,9,19,13,,0.00,5,Snow,25<br />
2002-4-8,10,2,-5,-3,-6,-8,93,58,30,1022,1021,1019,8,7,5,27,13,,0.00,0,,85<br />
2002-4-9,9,3,-2,-2,-4,-7,74,55,37,1021,1019,1016,8,8,7,24,13,,0.00,0,,55<br />
2002-4-10,8,2,-3,0,-2,-5,93,68,40,1017,1016,1014,10,9,6,29,14,,0.00,7,Rain,69<br />
2002-4-11,9,7,4,5,3,0,93,80,66,1014,1010,1007,10,9,3,24,16,,0.00,7,Rain,110<br />
2002-4-12,11,9,7,6,5,5,93,81,67,1007,1001,997,10,9,3,29,19,,0.00,8,Rain,113<br />
2002-4-13,11,9,7,8,7,7,100,91,76,1000,998,997,10,6,0,16,10,,0.00,8,Fog,93<br />
2002-4-14,9,7,6,8,7,4,100,95,81,1007,1002,1000,10,6,1,21,11,,0.00,8,Fog-Rain,316<br />
2002-4-15,8,6,4,5,4,1,93,85,71,1012,1009,1007,10,9,5,26,19,,0.00,8,Rain,270<br />
2002-4-16,12,6,1,3,1,-1,93,68,41,1014,1013,1012,10,9,7,24,16,,0.00,5,,242<br />
2002-4-17,12,7,2,5,2,0,87,67,47,1017,1015,1014,10,10,10,16,10,,0.00,5,,237<br />
2002-4-18,15,8,2,6,3,1,93,69,44,1019,1018,1017,10,10,10,14,8,,0.00,3,Rain,242<br />
2002-4-19,15,11,7,8,6,5,93,76,51,1021,1019,1018,10,10,10,24,10,,0.00,6,Rain,156<br />
2002-4-20,12,8,5,7,6,5,100,84,67,1030,1025,1021,10,8,3,26,11,,0.00,7,Fog,354<br />
2002-4-21,14,9,5,7,6,5,100,80,55,1034,1033,1031,10,8,2,21,14,,0.00,5,,350<br />
2002-4-22,14,11,9,10,8,6,87,81,72,1034,1031,1029,10,10,8,13,8,,0.00,6,,335<br />
2002-4-23,18,12,6,10,7,2,100,73,39,1030,1026,1024,10,7,5,29,10,,0.00,5,Rain,272<br />
2002-4-24,15,11,8,7,6,4,87,73,51,1024,1023,1022,10,10,10,24,18,,0.00,5,,340<br />
2002-4-25,17,12,8,9,7,6,93,73,48,1023,1020,1017,10,10,10,13,6,,0.00,6,,269<br />
2002-4-26,20,14,8,11,9,5,94,74,42,1017,1010,1003,10,9,5,40,16,,0.00,5,Rain,228<br />
2002-4-27,13,9,4,7,3,-2,93,73,38,1013,1007,1003,10,10,8,45,27,64,0.00,5,Rain,259<br />
2002-4-28,15,9,4,6,3,0,93,65,36,1012,1009,1005,10,10,10,29,18,,0.00,6,,218<br />
2002-4-29,16,11,7,7,4,1,82,64,42,1013,1008,1006,10,10,10,50,19,61,0.00,6,Rain,216<br />
2002-4-30,16,11,6,5,3,0,81,60,34,1016,1014,1012,10,10,10,29,19,37,0.00,5,,223<br />
2002-5-1,22,13,5,11,7,3,87,60,40,1012,1009,1008,,,,23,11,,0.00,,,103<br />
2002-5-2,22,14,8,14,11,7,100,79,53,1008,1007,1005,10,9,3,27,10,,0.00,5,Rain-Thunderstorm,4<br />
2002-5-3,22,16,9,17,13,9,100,83,59,1009,1007,1006,10,8,3,16,8,,0.00,5,Fog,353<br />
2002-5-4,23,17,11,16,12,9,100,77,43,1009,1007,1005,10,8,3,27,13,,0.00,4,Rain,260<br />
2002-5-5,14,11,9,12,8,6,100,85,76,1017,1013,1008,10,10,9,23,13,,0.00,6,Rain,267<br />
2002-5-6,17,13,9,12,10,9,100,88,68,1022,1020,1017,10,8,1,19,11,,0.00,6,Rain,353<br />
2002-5-7,20,14,9,12,10,8,100,79,52,1023,1022,1020,10,8,0,21,13,,0.00,5,Fog,52<br />
2002-5-8,23,17,10,10,8,5,88,53,31,1020,1016,1014,10,10,10,42,23,66,0.00,6,,131<br />
2002-5-9,24,17,9,10,8,7,87,57,36,1014,1012,1010,10,10,10,39,21,58,0.00,6,,127<br />
2002-5-10,22,16,10,13,11,8,100,75,53,1011,1009,1007,10,10,8,29,14,,0.00,4,Rain-Thunderstorm,116<br />
2002-5-11,20,17,12,15,13,12,100,89,68,1009,1009,1008,10,9,5,14,6,,0.00,6,Rain-Thunderstorm,127<br />
2002-5-12,19,14,11,14,12,11,100,87,60,1015,1012,1009,10,9,4,23,5,,0.00,5,Rain-Thunderstorm,310<br />
2002-5-13,21,16,10,14,12,10,100,79,56,1018,1017,1015,10,7,4,11,6,,0.00,3,Fog,346<br />
2002-5-14,20,15,10,14,9,4,94,71,40,1022,1017,1015,10,10,10,34,13,45,0.00,5,Rain,241<br />
2002-5-15,18,13,8,10,7,4,87,69,40,1026,1025,1023,10,10,10,26,16,,0.00,5,Rain,273<br />
2002-5-16,24,16,8,12,9,6,93,66,41,1027,1024,1018,10,10,10,14,10,,0.00,3,,200<br />
2002-5-17,26,18,11,14,12,9,88,63,39,1018,1014,1010,10,10,10,21,13,,0.00,1,,268<br />
2002-5-18,22,16,11,14,11,9,88,72,53,1015,1014,1012,10,10,10,13,6,,0.00,2,,12<br />
2002-5-19,17,14,12,13,11,9,94,80,68,1020,1018,1015,10,10,10,24,8,,0.00,7,Rain,342<br />
2002-5-20,18,14,11,11,11,9,94,78,59,1020,1018,1016,10,10,10,13,5,,0.00,7,,4<br />
2002-5-21,22,16,11,13,11,9,94,72,46,1016,1013,1010,10,9,6,19,10,,0.00,3,,106<br />
2002-5-22,24,17,10,14,12,9,100,71,50,1010,1008,1006,10,9,5,21,11,,0.00,3,,123<br />
2002-5-23,24,18,12,16,14,11,94,76,50,1006,1005,1003,10,9,8,21,10,,0.00,5,,89<br />
2002-5-24,17,14,13,15,13,11,100,88,77,1013,1009,1005,10,10,4,21,13,,0.00,7,Rain,276<br />
2002-5-25,21,16,11,13,11,10,94,78,49,1014,1013,1012,10,10,8,21,10,,0.00,6,Rain,233<br />
2002-5-26,13,12,11,12,11,10,100,94,88,1014,1012,1009,10,10,8,16,11,,0.00,8,Rain,303<br />
2002-5-27,17,12,7,13,11,7,100,88,68,1011,1008,1005,10,8,0,16,10,,0.00,6,Fog,15<br />
2002-5-28,16,14,13,13,12,11,100,92,82,1011,1007,1004,10,7,1,23,11,,0.00,7,Rain-Thunderstorm,306<br />
2002-5-29,20,15,10,11,10,8,94,75,49,1019,1014,1011,10,10,10,24,13,,0.00,5,Rain,286<br />
2002-5-30,19,14,9,11,8,4,94,69,37,1024,1023,1019,10,10,10,16,10,,0.00,2,,295<br />
2002-5-31,21,14,9,13,9,7,94,67,40,1025,1023,1022,10,10,10,23,6,,0.00,1,,295<br />
2002-6-1,17,12,7,9,7,4,100,67,45,1026,1024,1023,10,10,10,21,11,37,0.00,3,,350<br />
2002-6-2,19,12,6,9,6,4,87,65,46,1024,1023,1021,10,10,10,16,10,,0.00,3,,338<br />
2002-6-3,22,14,7,11,8,5,87,64,43,1020,1016,1012,10,10,10,11,8,,0.00,1,,17<br />
2002-6-4,24,17,10,12,11,9,94,63,38,1013,1012,1010,10,10,10,19,6,,0.00,6,,121<br />
2002-6-5,24,18,12,14,12,9,88,63,44,1010,1006,1003,10,10,10,39,21,58,0.00,6,,116<br />
2002-6-6,18,17,15,16,14,12,100,90,68,1005,1003,1001,10,8,1,26,16,,0.00,7,Rain,98<br />
2002-6-7,19,17,14,16,14,13,100,92,73,1004,1000,997,10,9,4,23,14,,0.00,7,Rain,75<br />
2002-6-8,15,14,13,14,13,12,100,94,82,1009,1006,1004,10,7,2,21,8,,0.00,8,Rain,291<br />
2002-6-9,17,14,13,14,13,12,100,88,77,1010,1009,1008,10,9,5,13,3,,0.00,7,,344<br />
2002-6-10,19,16,12,14,12,10,100,88,64,1014,1009,1007,10,8,1,21,8,,0.00,6,Fog-Rain-Thunderstorm,282<br />
2002-6-11,19,14,9,12,9,8,94,74,52,1020,1017,1014,10,10,10,26,16,,0.00,4,,263<br />
2002-6-12,23,17,11,13,11,9,94,69,47,1021,1019,1018,10,10,10,16,11,40,0.00,4,,226<br />
2002-6-13,24,19,14,14,13,11,94,72,50,1018,1017,1015,10,10,10,37,14,,0.00,6,Rain,237<br />
2002-6-14,24,19,15,16,14,12,94,76,53,1019,1018,1017,10,10,10,24,10,,0.00,6,,263<br />
2002-6-15,24,18,12,18,15,11,100,83,57,1019,1018,1017,10,10,10,32,10,52,0.00,5,Rain-Thunderstorm,194<br />
2002-6-16,23,19,14,18,16,13,100,84,69,1022,1019,1018,10,10,10,24,11,,0.00,6,Rain,316<br />
2002-6-17,28,20,12,18,14,11,100,72,48,1023,1022,1021,10,10,10,13,8,,0.00,6,,210<br />
2002-6-18,30,23,17,19,17,15,88,66,43,1023,1021,1019,10,10,10,13,10,,0.00,1,,150<br />
2002-6-19,31,23,17,21,18,16,94,71,40,1022,1021,1020,8,6,5,19,10,,0.00,,,63<br />
2002-6-20,32,24,17,21,18,15,100,72,38,1022,1019,1015,10,5,0,34,8,66,0.00,4,Fog-Rain-Thunderstorm,146<br />
2002-6-21,26,21,17,19,17,16,100,84,61,1024,1021,1019,10,9,2,52,11,74,0.00,4,Rain-Thunderstorm,13<br />
2002-6-22,27,21,16,19,16,14,100,75,45,1024,1022,1020,10,7,1,13,8,,0.00,3,Fog,240<br />
2002-6-23,29,23,17,21,17,14,88,75,51,1020,1019,1018,10,10,10,26,13,,0.00,3,,253<br />
2002-6-24,20,17,12,15,13,10,100,85,64,1026,1021,1018,10,9,4,26,10,,0.00,6,Rain-Thunderstorm,356<br />
2002-6-25,21,16,10,11,9,8,94,69,46,1027,1026,1025,10,10,10,10,6,,0.00,3,,307<br />
2002-6-26,24,17,11,14,11,7,94,64,43,1026,1023,1018,10,10,10,11,5,,0.00,1,,175<br />
2002-6-27,26,20,14,14,12,9,88,63,36,1018,1013,1010,,,,32,16,,0.00,,,239<br />
2002-6-28,20,16,12,12,9,5,94,69,40,1015,1012,1011,10,10,10,26,8,,0.00,6,,334<br />
2002-6-29,17,12,8,9,7,4,94,71,45,1020,1018,1015,10,10,10,29,18,,0.00,4,Rain,275<br />
2002-6-30,21,13,7,11,7,5,87,63,37,1020,1017,1014,10,10,10,16,11,,0.00,4,,237<br />
2002-7-1,23,17,12,13,10,8,82,61,41,1014,1012,1008,10,10,10,34,16,50,0.00,6,,225<br />
2002-7-2,17,14,13,16,13,11,100,87,68,1012,1009,1007,10,10,5,24,11,,0.00,8,Rain,212<br />
2002-7-3,26,19,13,17,14,11,94,77,47,1012,1009,1006,10,10,10,19,13,,0.00,4,Rain-Thunderstorm,177<br />
2002-7-4,19,16,13,16,12,9,94,81,56,1019,1012,1006,10,10,10,37,19,55,0.00,6,Rain,254<br />
2002-7-5,22,16,10,12,10,8,94,67,41,1020,1018,1015,10,10,10,21,13,,0.00,3,,198<br />
2002-7-6,26,18,10,15,12,9,100,69,36,1016,1014,1012,10,8,2,27,8,55,0.00,6,Rain-Thunderstorm,93<br />
2002-7-7,23,18,13,16,14,12,100,79,53,1019,1018,1016,10,10,8,16,8,,0.00,5,Rain,271<br />
2002-7-8,27,19,12,16,13,11,100,68,39,1020,1018,1016,10,10,10,13,6,,0.00,2,,186<br />
2002-7-9,30,22,14,17,14,12,94,60,33,1016,1013,1010,,,,19,10,,0.00,,,131<br />
2002-7-10,30,23,17,20,16,14,88,69,45,1014,1010,1006,10,10,10,42,10,61,0.00,6,Rain-Thunderstorm,166<br />
2002-7-11,19,17,14,14,12,10,94,76,56,1024,1021,1014,10,10,10,32,14,,0.00,6,Rain,262<br />
2002-7-12,24,17,10,13,11,9,100,69,41,1024,1023,1020,10,10,10,14,6,,0.00,3,,118<br />
2002-7-13,26,19,12,18,14,10,94,73,54,1020,1015,1013,10,10,10,27,10,,0.00,6,Thunderstorm,82<br />
2002-7-14,26,21,16,19,17,15,100,80,54,1019,1017,1015,10,10,7,21,8,,0.00,4,Rain-Thunderstorm,312<br />
2002-7-15,23,19,15,17,16,15,100,84,65,1019,1017,1015,10,9,5,21,11,,0.00,6,,355<br />
2002-7-16,23,20,17,19,18,16,100,90,78,1016,1012,1010,10,7,2,19,8,,0.00,6,Rain-Thunderstorm,37<br />
2002-7-17,24,20,17,19,17,16,100,88,61,1010,1009,1007,10,8,1,16,6,,0.00,7,Fog-Rain-Thunderstorm,288<br />
2002-7-18,20,18,15,18,15,12,100,86,68,1015,1011,1008,10,10,5,26,11,,0.00,6,Rain,274<br />
2002-7-19,23,18,13,15,12,11,94,76,53,1018,1016,1014,10,10,10,21,14,,0.00,6,,286<br />
2002-7-20,23,17,11,15,13,10,100,74,50,1018,1017,1016,10,10,10,11,6,,0.00,4,,73<br />
2002-7-21,28,19,11,18,13,10,94,73,39,1016,1013,1010,10,10,10,29,10,40,0.00,6,Rain-Thunderstorm,237<br />
2002-7-22,20,16,11,13,9,7,94,67,46,1017,1016,1014,10,10,10,29,14,,0.00,4,,276<br />
2002-7-23,21,14,9,12,10,8,94,69,49,1017,1015,1013,10,10,10,24,14,,0.00,6,,253<br />
2002-7-24,22,18,14,16,13,11,94,79,60,1013,1011,1010,10,10,8,34,16,,0.00,6,Rain-Thunderstorm,259<br />
2002-7-25,18,14,10,12,10,7,94,76,52,1016,1014,1013,10,10,10,27,13,,0.00,6,Rain,289<br />
2002-7-26,18,14,10,13,11,9,94,79,59,1020,1017,1016,10,10,10,23,11,,0.00,7,Rain,253<br />
2002-7-27,22,18,14,15,14,13,100,80,60,1023,1022,1020,10,9,5,11,6,,0.00,6,,331<br />
2002-7-28,27,19,12,16,14,11,100,71,45,1023,1022,1021,10,5,1,14,5,,0.00,0,Fog,84<br />
2002-7-29,30,22,15,18,16,13,94,64,35,1021,1020,1017,10,10,10,13,6,,0.00,1,,93<br />
2002-7-30,29,22,16,17,14,12,88,60,35,1017,1014,1010,10,10,10,16,6,,0.00,3,,76<br />
2002-7-31,28,22,17,19,17,15,94,73,51,1011,1009,1008,10,10,10,21,5,,0.00,3,Rain-Thunderstorm,147<br />
2002-8-1,25,20,16,20,18,15,100,87,65,1011,1009,1008,10,9,6,16,8,,0.00,6,Rain-Thunderstorm,232<br />
2002-8-2,22,19,17,19,17,16,100,88,69,1017,1014,1011,10,9,4,19,8,,0.00,6,Rain,249<br />
2002-8-3,27,20,14,17,15,13,100,72,44,1017,1015,1014,10,9,3,10,5,,0.00,2,,111<br />
2002-8-4,26,20,15,18,16,13,100,82,57,1014,1013,1012,10,8,3,24,6,,0.00,6,Rain-Thunderstorm,347<br />
2002-8-5,24,19,15,16,15,12,100,79,50,1015,1013,1012,10,7,0,23,8,,0.00,5,Fog,270<br />
2002-8-6,23,17,12,16,13,11,94,75,53,1015,1013,1011,10,10,7,11,8,,0.00,7,Rain,253<br />
2002-8-7,21,18,15,17,16,14,100,88,73,1013,1011,1010,10,9,5,24,16,,0.00,6,Rain-Thunderstorm,338<br />
2002-8-8,24,19,15,16,14,13,100,81,53,1014,1013,1012,10,8,4,21,8,,0.00,6,Rain-Thunderstorm,310<br />
2002-8-9,26,19,13,16,14,12,100,75,44,1012,1009,1005,10,9,8,10,5,,0.00,4,,239<br />
2002-8-10,25,19,14,17,14,12,100,77,53,1005,1004,1002,10,8,2,19,6,,0.00,4,Fog,126<br />
